State,County,Year,Field,FieldName,FieldID,GridID,Grid_org,Transects_n,TransectID,Transect_R,Trans_A,Trans_B,Strategy,PNM,FP,Damage,Area_ac,PlotID,Trt_n,Treatment,Ref_block,RepRefB,Pt_NPass,Sd_NPass,Hybrid,Tile,PreCrop,Tillage,FNR_lbac,rExN_lbac,rStN_lbac,pPreN_lbac,rPreN_lbac,pSidN_lbac,SidN_lbac,rSdN_lbac,pTotN_lbac,rTN_lbac,rTotN_kgha,rYl15_buac,rY15_mtha
IN,White,22,GR,Griner,GR_22,97,1,1,17,1,na,na,PNM,1,0,0,0.4,11,1,40,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,72,98,99,103,196,205,231,223.2,14
IN,White,22,GR,Griner,GR_22,56,1,1,10,0,na,na,PNM,1,1,0,0.25,12,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,179,0,0,0,200,209,235,230.9,14.5
IN,White,22,GR,Griner,GR_22,61,1,1,11,1,na,na,PNM,1,1,0,0.41,12,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,178,0,0,0,200,208,234,233.7,14.7
IN,White,22,GR,Griner,GR_22,73,1,1,13,1,na,na,PNM,1,1,0,0.41,12,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,179,0,0,0,200,209,235,236.5,14.9
IN,White,22,GR,Griner,GR_22,79,1,1,14,1,na,na,PNM,1,1,0,0.41,12,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,180,0,0,0,200,210,236,240.4,15.1
IN,White,22,GR,Griner,GR_22,85,1,1,15,1,na,na,PNM,1,1,0,0.41,12,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,180,0,0,0,200,210,236,241.3,15.2
IN,White,22,GR,Griner,GR_22,98,1,1,17,1,na,na,PNM,1,1,0,0.32,12,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,178,0,0,0,200,208,234,223.8,14.1
IN,White,22,GR,Griner,GR_22,109,1,1,19,1,na,na,PNM,1,0,0,0.25,13,1,40,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,76,81,87,82,179,188,211,222.7,14
IN,White,22,GR,Griner,GR_22,115,1,1,20,1,na,na,PNM,1,0,0,0.41,13,1,40,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,72,98,97,97,196,199,223,234.4,14.7
IN,White,22,GR,Griner,GR_22,127,1,1,22,1,na,na,PNM,1,0,0,0.41,13,1,40,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,73,98,98,103,196,206,231,231.1,14.5
IN,White,22,GR,Griner,GR_22,133,1,1,23,1,na,na,PNM,1,0,0,0.41,13,1,40,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,73,98,99,100,196,203,228,225.1,14.2
IN,White,22,GR,Griner,GR_22,139,1,1,24,1,na,na,PNM,1,0,0,0.41,13,1,40,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,73,98,99,99,196,202,227,216.5,13.6
IN,White,22,GR,Griner,GR_22,151,1,1,26,1,na,na,PNM,1,0,0,0.34,13,1,40,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,73,98,97,96,196,199,224,226.8,14.3
IN,White,22,GR,Griner,GR_22,108,1,1,19,1,na,na,GR,0,0,0,0.25,14,8,40GR,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,72,104,105,105,202,207,233,228.7,14.4
IN,White,22,GR,Griner,GR_22,114,1,1,20,1,na,na,GR,0,0,0,0.41,14,8,40GR,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,71,104,104,105,202,206,231,230.9,14.5
IN,White,22,GR,Griner,GR_22,126,1,1,22,1,na,na,GR,0,0,0,0.41,14,8,40GR,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,72,104,104,103,202,205,230,224.1,14.1
IN,White,22,GR,Griner,GR_22,132,1,1,23,1,na,na,GR,0,0,0,0.41,14,8,40GR,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,72,122,123,125,220,227,255,223,14
IN,White,22,GR,Griner,GR_22,138,1,1,24,1,na,na,GR,0,0,0,0.41,14,8,40GR,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,72,104,104,105,202,207,232,218.4,13.7
IN,White,22,GR,Griner,GR_22,150,1,1,26,1,na,na,GR,0,0,0,0.41,14,8,40GR,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,71,104,104,105,202,206,232,219.3,13.8
IN,White,22,GR,Griner,GR_22,110,1,1,19,1,na,na,PNM,1,0,0,0.24,15,2,60,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,102,110,63,66,60,195,199,224,234.5,14.7
IN,White,22,GR,Griner,GR_22,119,1,1,20,1,na,na,PNM,1,0,0,0.41,15,2,60,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,102,107,63,63,63,195,200,224,234.6,14.8
IN,White,22,GR,Griner,GR_22,130,1,1,22,1,na,na,PNM,1,0,0,0.41,15,2,60,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,102,107,63,61,61,195,198,222,230.6,14.5
IN,White,22,GR,Griner,GR_22,137,1,1,23,1,na,na,PNM,1,0,0,0.41,15,2,60,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,102,106,63,63,62,195,199,223,229.3,14.4
IN,White,22,GR,Griner,GR_22,143,1,1,24,1,na,na,PNM,1,0,0,0.41,15,2,60,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,102,107,63,62,63,195,199,224,226.7,14.3
IN,White,22,GR,Griner,GR_22,153,1,1,26,1,na,na,PNM,1,0,0,0.41,15,2,60,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,102,107,63,62,62,195,199,223,212.2,13.4
IN,White,22,GR,Griner,GR_22,111,1,1,19,1,na,na,PNM,1,1,0,0.24,16,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,177,0,0,0,200,207,233,234.5,14.7
IN,White,22,GR,Griner,GR_22,116,1,1,20,1,na,na,PNM,1,1,0,0.41,16,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,177,0,0,0,200,207,233,237.3,14.9
IN,White,22,GR,Griner,GR_22,131,1,1,22,1,na,na,PNM,1,1,0,0.41,16,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,179,0,0,0,200,209,234,231.2,14.5
IN,White,22,GR,Griner,GR_22,136,1,1,23,1,na,na,PNM,1,1,0,0.41,16,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,178,0,0,0,200,208,234,229.5,14.4
IN,White,22,GR,Griner,GR_22,142,1,1,24,1,na,na,PNM,1,1,0,0.41,16,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,178,0,0,0,200,208,234,223.1,14
IN,White,22,GR,Griner,GR_22,155,1,1,26,1,na,na,PNM,1,1,0,0.41,16,4,100,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,179,0,0,0,200,209,235,228.3,14.4
IN,White,22,GR,Griner,GR_22,113,1,1,19,1,na,na,PNM,1,0,0,0.24,17,5,120,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,202,0,0,0,234,232,260,229.4,14.4
IN,White,22,GR,Griner,GR_22,118,1,1,20,1,na,na,PNM,1,0,0,0.41,17,5,120,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,215,0,0,0,234,245,276,233.5,14.7
IN,White,22,GR,Griner,GR_22,128,1,1,22,1,na,na,PNM,1,0,0,0.41,17,5,120,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,214,0,0,0,234,244,274,225.5,14.2
IN,White,22,GR,Griner,GR_22,135,1,1,23,1,na,na,PNM,1,0,0,0.41,17,5,120,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,214,0,0,0,234,244,274,237.5,14.9
IN,White,22,GR,Griner,GR_22,141,1,1,24,1,na,na,PNM,1,0,0,0.41,17,5,120,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,201,0,0,0,234,231,259,229.9,14.5
IN,White,22,GR,Griner,GR_22,152,1,1,26,1,na,na,PNM,1,0,0,0.41,17,5,120,0,0,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,212,0,0,0,234,242,272,213.3,13.4
IN,White,22,GR,Griner,GR_22,112,1,1,19,1,na,na,PNM,1,0,0,0.24,18,3,80,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,136,142,21,23,22,187,194,218,233.5,14.7
IN,White,22,GR,Griner,GR_22,117,1,1,20,1,na,na,PNM,1,0,0,0.41,18,3,80,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,136,144,27,30,24,193,198,222,232.2,14.6
IN,White,22,GR,Griner,GR_22,129,1,1,22,1,na,na,PNM,1,0,0,0.41,18,3,80,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,136,144,27,27,27,193,201,226,231.8,14.6
IN,White,22,GR,Griner,GR_22,134,1,1,23,1,na,na,PNM,1,0,0,0.41,18,3,80,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,136,145,27,27,27,193,202,227,234.2,14.7
IN,White,22,GR,Griner,GR_22,140,1,1,24,1,na,na,PNM,1,0,0,0.41,18,3,80,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,136,141,27,27,27,193,198,223,231.3,14.5
IN,White,22,GR,Griner,GR_22,154,1,1,26,1,na,na,PNM,1,0,0,0.41,18,3,80,0,0,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,136,143,27,26,26,193,199,224,212.4,13.4
IN,White,22,GR,Griner,GR_22,42,1,1,7,1,na,na,Control,0,0,0,0.41,1,2,60,1,1,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,102,108,0,0,0,132,138,155,226.9,14.3
IN,White,22,GR,Griner,GR_22,41,1,1,7,1,na,na,Control,0,0,0,0.41,2,7,0,1,1,0,0,DKC64-30W,0,Corn,Conventional,170,30,0,0,0,0,0,0,30,30,34,169.9,10.7
IN,White,22,GR,Griner,GR_22,40,1,1,7,1,na,na,Control,0,0,0,0.41,3,4,100,1,1,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,181,0,0,0,200,211,237,232.2,14.6
IN,White,22,GR,Griner,GR_22,39,1,1,7,1,na,na,Control,0,0,0,0.41,4,3,80,1,1,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,136,141,0,0,0,166,171,192,221.6,13.9
IN,White,22,GR,Griner,GR_22,37,1,1,7,1,na,na,Control,0,0,0,0.41,5,5,120,1,1,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,216,0,0,0,234,246,276,234.4,14.7
IN,White,22,GR,Griner,GR_22,38,1,1,7,1,na,na,Control,0,0,0,0.41,6,1,40,1,1,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,68,72,0,0,0,98,102,115,219.8,13.8
IN,White,22,GR,Griner,GR_22,95,1,1,16,1,na,na,Control,0,0,0,0.41,7,5,120,1,2,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,216,0,0,0,234,246,276,244,15.3
IN,White,22,GR,Griner,GR_22,93,1,1,16,1,na,na,Control,0,0,0,0.41,8,3,80,1,2,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,136,142,0,0,0,166,172,194,241.2,15.2
IN,White,22,GR,Griner,GR_22,96,1,1,16,1,na,na,Control,0,0,0,0.41,9,7,0,1,2,0,0,DKC64-30W,0,Corn,Conventional,170,30,0,0,0,0,0,0,30,30,34,138.4,8.7
IN,White,22,GR,Griner,GR_22,94,1,1,16,1,na,na,Control,0,0,0,0.41,10,2,60,1,2,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,102,109,0,0,0,132,139,156,224.1,14.1
IN,White,22,GR,Griner,GR_22,92,1,1,16,1,na,na,Control,0,0,0,0.41,11,1,40,1,2,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,68,72,0,0,0,98,102,115,206.4,13
IN,White,22,GR,Griner,GR_22,91,1,1,16,1,na,na,Control,0,0,0,0.41,12,4,100,1,2,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,180,0,0,0,200,210,236,220.3,13.9
IN,White,22,GR,Griner,GR_22,145,1,1,25,1,na,na,Control,0,0,0,0.41,13,1,40,1,3,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,68,73,0,0,0,98,103,116,212.1,13.3
IN,White,22,GR,Griner,GR_22,144,1,1,25,1,na,na,Control,0,0,0,0.41,14,7,0,1,3,0,0,DKC64-30W,0,Corn,Conventional,170,30,0,0,0,0,0,0,30,30,34,135.4,8.5
IN,White,22,GR,Griner,GR_22,146,1,1,25,1,na,na,Control,0,0,0,0.41,15,2,60,1,3,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,102,108,0,0,0,132,138,155,228.2,14.4
IN,White,22,GR,Griner,GR_22,148,1,1,25,1,na,na,Control,0,0,0,0.41,16,4,100,1,3,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,180,0,0,0,200,210,236,225.2,14.2
IN,White,22,GR,Griner,GR_22,149,1,1,25,1,na,na,Control,0,0,0,0.41,17,5,120,1,3,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,213,0,0,0,234,243,273,228.2,14.4
IN,White,22,GR,Griner,GR_22,147,1,1,25,1,na,na,Control,0,0,0,0.41,18,3,80,1,3,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,136,143,0,0,0,166,173,194,225.5,14.2
IN,White,22,GR,Griner,GR_22,17,1,1,3,1,na,na,PNM,1,0,0,0.41,1,2,60,2,1,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,102,109,63,62,62,195,201,225,237.8,15
IN,White,22,GR,Griner,GR_22,18,1,1,3,1,na,na,GR,0,0,0,0.41,2,8,40GR,2,1,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,71,104,104,105,202,205,231,239.3,15.1
IN,White,22,GR,Griner,GR_22,16,1,1,3,1,na,na,PNM,1,1,0,0.41,3,4,100,2,1,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,181,0,0,0,200,211,237,238.2,15
IN,White,22,GR,Griner,GR_22,15,1,1,3,1,na,na,PNM,1,0,0,0.41,4,3,80,2,1,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,136,143,27,26,26,193,200,224,228,14.3
IN,White,22,GR,Griner,GR_22,14,1,1,3,1,na,na,PNM,1,0,0,0.41,5,5,120,2,1,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,216,0,0,0,234,246,276,236.1,14.9
IN,White,22,GR,Griner,GR_22,13,1,1,3,1,na,na,PNM,1,0,0,0.41,6,1,40,2,1,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,72,98,98,99,196,200,225,234.9,14.8
IN,White,22,GR,Griner,GR_22,72,1,1,12,1,na,na,PNM,1,0,0,0.41,7,5,120,2,2,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,216,0,0,0,234,246,276,236,14.8
IN,White,22,GR,Griner,GR_22,70,1,1,12,1,na,na,PNM,1,0,0,0.41,8,3,80,2,2,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,136,144,27,27,27,193,201,226,229.5,14.4
IN,White,22,GR,Griner,GR_22,71,1,1,12,1,na,na,GR,0,0,0,0.41,9,8,40GR,2,2,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,71,122,121,121,220,222,249,226.8,14.3
IN,White,22,GR,Griner,GR_22,69,1,1,12,1,na,na,PNM,1,0,0,0.41,10,2,60,2,2,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,102,108,63,62,62,195,200,224,227.5,14.3
IN,White,22,GR,Griner,GR_22,68,1,1,12,1,na,na,PNM,1,0,0,0.41,11,1,40,2,2,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,73,98,97,96,196,199,224,234.8,14.8
IN,White,22,GR,Griner,GR_22,67,1,1,12,1,na,na,PNM,1,1,0,0.41,12,4,100,2,2,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,178,0,0,0,200,208,234,237.6,14.9
IN,White,22,GR,Griner,GR_22,121,1,1,21,1,na,na,PNM,1,0,0,0.41,13,1,40,2,3,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,74,143,177,145,241,248,279,235.3,14.8
IN,White,22,GR,Griner,GR_22,120,1,1,21,1,na,na,GR,0,0,0,0.41,14,8,40GR,2,3,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,68,71,104,104,104,202,205,230,229.8,14.5
IN,White,22,GR,Griner,GR_22,124,1,1,21,1,na,na,PNM,1,0,0,0.41,15,2,60,2,3,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,102,107,104,107,108,236,245,275,229.2,14.4
IN,White,22,GR,Griner,GR_22,125,1,1,21,1,na,na,PNM,1,1,0,0.41,16,4,100,2,3,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,170,178,0,0,0,200,208,234,233.5,14.7
IN,White,22,GR,Griner,GR_22,123,1,1,21,1,na,na,PNM,1,0,0,0.41,17,5,120,2,3,1,0,DKC64-30W,0,Corn,Conventional,170,30,0,204,214,0,0,0,234,244,274,233.9,14.7
IN,White,22,GR,Griner,GR_22,122,1,1,21,1,na,na,PNM,1,0,0,0.41,18,3,80,2,3,1,1,DKC64-30W,0,Corn,Conventional,170,30,0,136,143,72,74,78,238,251,282,232.8,14.6
IN,White,23,GR,Griner,GR_23,18,0,2,20,1,4,4,PNM,1,0,0,0.41,3,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,216,0,0,0,250,250,281,216.4,13.6
IN,White,23,GR,Griner,GR_23,20,0,2,18,1,2,2,PNM,1,0,0,0.41,3,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,218,0,0,0,250,252,283,210.6,13.2
IN,White,23,GR,Griner,GR_23,22,0,2,23,0,7,7,PNM,1,0,0,0.41,3,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,215,0,0,0,250,249,280,205.7,12.9
IN,White,23,GR,Griner,GR_23,23,0,2,17,1,1,1,PNM,1,0,0,0.37,3,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,198,0,0,0,250,232,261,218,13.7
IN,White,23,GR,Griner,GR_23,24,0,2,24,1,8,8,PNM,1,0,0,0.43,3,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,213,0,0,0,250,247,278,210.1,13.2
IN,White,23,GR,Griner,GR_23,27,0,2,23,0,7,7,PNM,1,0,0,0.41,4,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,145,0,0,0,178,179,201,193.5,12.2
IN,White,23,GR,Griner,GR_23,29,0,2,20,1,4,4,PNM,1,0,0,0.41,4,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,143,0,0,0,178,177,199,207.1,13
IN,White,23,GR,Griner,GR_23,30,0,2,24,1,8,8,PNM,1,0,0,0.43,4,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,141,0,0,0,178,175,196,189.8,11.9
IN,White,23,GR,Griner,GR_23,31,0,2,18,1,2,2,PNM,1,0,0,0.41,4,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,144,0,0,0,178,178,200,205.4,12.9
IN,White,23,GR,Griner,GR_23,32,0,2,17,1,1,1,PNM,1,0,0,0.37,4,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,148,0,0,0,178,182,205,215.7,13.6
IN,White,23,GR,Griner,GR_23,34,0,2,18,1,2,2,FP,0,1,0,0.41,5,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,240,214.4,13.5
IN,White,23,GR,Griner,GR_23,35,0,2,20,1,4,4,FP,0,1,0,0.41,5,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,240,212.7,13.4
IN,White,23,GR,Griner,GR_23,38,0,2,23,0,7,7,FP,0,1,0,0.41,5,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,172,0,0,0,214,206,231,194.7,12.2
IN,White,23,GR,Griner,GR_23,39,0,2,24,1,8,8,FP,0,1,0,0.43,5,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,183,0,0,0,214,217,244,199,12.5
IN,White,23,GR,Griner,GR_23,40,0,2,17,1,1,1,FP,0,1,0,0.36,5,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,188,0,0,0,214,222,249,202,12.7
IN,White,23,GR,Griner,GR_23,43,0,2,23,0,7,7,PNM,1,0,0,0.41,6,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,178,0,0,0,214,212,238,186.1,11.7
IN,White,23,GR,Griner,GR_23,44,0,2,20,1,4,4,PNM,1,0,0,0.41,6,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,178,0,0,0,214,212,238,204.5,12.9
IN,White,23,GR,Griner,GR_23,46,0,2,18,1,2,2,PNM,1,0,0,0.41,6,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,240,213.1,13.4
IN,White,23,GR,Griner,GR_23,47,0,2,24,1,8,8,PNM,1,0,0,0.43,6,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,176,0,0,0,214,210,236,189.6,11.9
IN,White,23,GR,Griner,GR_23,48,0,2,17,1,1,1,PNM,1,0,0,0.36,6,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,241,199.2,12.5
IN,White,23,GR,Griner,GR_23,82,0,2,29,1,13,13,PNM,1,0,0,0.41,11,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,144,0,0,0,178,178,200,201.6,12.7
IN,White,23,GR,Griner,GR_23,83,0,2,27,1,11,11,PNM,1,0,0,0.41,11,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,143,0,0,0,178,177,199,204.6,12.9
IN,White,23,GR,Griner,GR_23,84,0,2,28,1,12,12,PNM,1,0,0,0.41,11,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,145,0,0,0,178,179,201,206.1,13
IN,White,23,GR,Griner,GR_23,86,0,2,30,1,14,14,PNM,1,0,0,0.41,11,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,146,0,0,0,178,180,202,214,13.5
IN,White,23,GR,Griner,GR_23,87,0,2,32,1,16,16,PNM,1,0,0,0.42,11,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,149,0,0,0,178,183,206,195.8,12.3
IN,White,23,GR,Griner,GR_23,88,0,2,25,1,9,9,PNM,1,0,0,0.36,11,3,80,0,0,1,1,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,144,140,0,0,0,178,174,196,206.7,13
IN,White,23,GR,Griner,GR_23,90,0,2,27,1,11,11,FP,0,1,0,0.41,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,240,192.8,12.1
IN,White,23,GR,Griner,GR_23,91,0,2,29,1,13,13,FP,0,1,0,0.41,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,179,0,0,0,214,213,240,179.8,11.3
IN,White,23,GR,Griner,GR_23,92,0,2,30,1,14,14,FP,0,1,0,0.41,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,183,0,0,0,214,217,243,201.8,12.7
IN,White,23,GR,Griner,GR_23,94,0,2,28,1,12,12,FP,0,1,0,0.41,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,240,193.8,12.2
IN,White,23,GR,Griner,GR_23,95,0,2,32,1,16,16,FP,0,1,0,0.42,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,176,0,0,0,214,210,235,195,12.3
IN,White,23,GR,Griner,GR_23,96,0,2,25,1,9,9,FP,0,1,0,0.36,12,6,FP,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,186,0,0,0,214,220,247,195,12.3
IN,White,23,GR,Griner,GR_23,97,0,2,28,1,12,12,PNM,1,0,0,0.41,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,215,0,0,0,250,249,279,197.2,12.4
IN,White,23,GR,Griner,GR_23,98,0,2,27,1,11,11,PNM,1,0,0,0.41,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,219,0,0,0,250,253,284,194.9,12.3
IN,White,23,GR,Griner,GR_23,99,0,2,30,1,14,14,PNM,1,0,0,0.41,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,214,0,0,0,250,248,279,197.1,12.4
IN,White,23,GR,Griner,GR_23,101,0,2,29,1,13,13,PNM,1,0,0,0.41,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,214,0,0,0,250,248,279,184.3,11.6
IN,White,23,GR,Griner,GR_23,103,0,2,32,1,16,16,PNM,1,0,0,0.42,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,226,0,0,0,250,260,292,198.1,12.5
IN,White,23,GR,Griner,GR_23,104,0,2,25,1,9,9,PNM,1,0,0,0.36,13,5,120,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,216,205,0,0,0,250,239,269,195,12.3
IN,White,23,GR,Griner,GR_23,105,0,2,27,1,11,11,PNM,1,0,0,0.41,14,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,179,0,0,0,214,213,239,187.6,11.8
IN,White,23,GR,Griner,GR_23,107,0,2,30,1,14,14,PNM,1,0,0,0.41,14,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,182,0,0,0,214,216,243,192.4,12.1
IN,White,23,GR,Griner,GR_23,108,0,2,28,1,12,12,PNM,1,0,0,0.41,14,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,179,0,0,0,214,213,239,194.3,12.2
IN,White,23,GR,Griner,GR_23,109,0,2,29,1,13,13,PNM,1,0,0,0.41,14,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,179,0,0,0,214,213,239,183.5,11.5
IN,White,23,GR,Griner,GR_23,111,0,2,32,1,16,16,PNM,1,0,0,0.42,14,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,181,0,0,0,214,215,241,195.9,12.3
IN,White,23,GR,Griner,GR_23,112,0,2,25,1,9,9,PNM,1,0,0,0.36,14,4,100,0,0,1,0,DKC62-94 (TUP),0,Corn,Conventional,180,34,0,180,179,0,0,0,214,213,239,193.5,12.2
